date,nav,daily_ret,gross_ret,cost_pct,drawdown,gross_exp,net_exp,n_long,n_short,port_vol_ann,btc_vol,regime_scale,paused
2022-02-16,91628.1718442707,-0.021719962796145638,-0.021699189847943282,2.0772948202356683e-05,-0.09140029711698197,1.7058146501739309,0.028040533106801865,6,5,0.1803371062623212,0.4451220526469184,1.0,False
2022-02-17,91411.45149757815,-0.0023652152207172226,-0.0021945549896373825,0.00017066023107984002,-0.09354933096377997,1.65435549716653,-0.009675840751763892,6,5,0.17936383174377254,0.4451220526469184,1.0,False
2022-02-18,91320.90939537516,-0.0009904897112960921,-0.000795745214894666,0.00019474449640142613,-0.0944471610252578,1.6482572289880182,-0.04388007686083491,6,5,0.17834230371563223,0.4451220526469184,1.0,False
2022-02-19,91858.94892172642,0.005891745164536468,0.005968505149785076,7.675998524860776e-05,-0.08911187446499622,1.703406142947122,-0.0453131656353465,7,4,0.1777250214293542,0.4451220526469184,1.0,False
2022-02-20,93888.91108399739,0.02209868702069202,0.02223824756972051,0.0001395605490284909,-0.06898244286793333,1.6277455407691057,-0.014632103910592796,6,5,0.182402695329945,0.4451220526469184,1.0,False
2022-02-21,94657.42079287785,0.00818530857379862,0.008370011982896355,0.00018470340909773468,-0.06136177687518317,1.675948227146935,0.04423886847882025,7,4,0.18212490983531898,0.4451220526469184,1.0,False
2022-02-22,93834.87470102079,-0.00868971587190083,-0.008589566481971284,0.0001001493899295458,-0.06951827634064363,1.61004100983337,-0.04885478147187938,7,4,0.18194798833073755,0.4451220526469184,1.0,False
2022-02-23,94706.13331193068,0.009285019175289807,0.009359644691300054,7.462551601024634e-05,-0.06087873569420982,1.6324470876555774,0.04916353206078695,7,4,0.18189628424486323,0.4451220526469184,1.0,False
2022-02-24,93799.31128708085,-0.009575114019944783,-0.009379595989388978,0.0001955180305558046,-0.06987092887849244,1.6582791188420347,0.008987594029196015,7,4,0.18190821735689283,0.4451220526469184,1.0,False
2022-02-25,92082.07724227487,-0.018307533618772957,-0.01810858115914795,0.00019895245962500794,-0.08689929811784752,1.6586909750508918,0.04494161516295643,7,4,0.18470426306352825,0.4451220526469184,1.0,False
2022-02-26,97577.72454322151,0.059682051768740946,0.06020477794955083,0.0005227261808098802,-0.032403574758043285,1.4476766388839415,0.06267694598056173,4,3,0.2205829974325897,0.4451220526469184,1.0,False
2022-02-27,96429.40060131774,-0.01176830006314745,-0.011228963636923156,0.0005393364262242932,-0.04379053983031938,1.2946435476932705,0.09336233282195988,3,4,0.22063227830500362,0.4451220526469184,1.0,False
2022-02-28,95580.76959518997,-0.008800542166972463,-0.00836044151765505,0.0004401006493174125,-0.05220570150500063,1.3380598218848332,0.011939090644015011,2,5,0.220100383705786,0.4451220526469184,1.0,False
2022-03-01,94643.2950864408,-0.009808191676208734,-0.009248191676208734,0.0005600000000000001,-0.06150184965425732,1.2083421632355822,0.0035786491263599673,5,3,0.2197522693254817,0.4451220526469184,1.0,False
2022-03-02,94340.31445848143,-0.0032012899348301356,-0.002641289934830136,0.00056,-0.06450625433681578,1.2506404872478223,-0.0056695425498487495,5,6,0.21858489050691365,0.4451220526469184,1.0,False
2022-03-03,92580.94391882059,-0.01864919096104056,-0.018324108733366234,0.0003250822276743248,-0.08195245584254768,1.368999087608385,0.003465401150554437,5,6,0.2206550251901243,0.4451220526469184,1.0,False
2022-03-04,92954.49046922624,0.004034810346427221,0.00432559134349151,0.0002907809970642885,-0.07824830811286916,1.3961794932862683,0.051782197853430245,6,5,0.2195396413396928,0.4451220526469184,1.0,False
2022-03-05,92722.19173291398,-0.0024990587882266443,-0.0022018627633167333,0.0002971960249099109,-0.0805518197790425,1.399117077307949,0.032621267397194925,7,4,0.21833515408767837,0.4451220526469184,1.0,False
2022-03-06,92737.44557603741,0.0001645112441622751,0.00026004827936767995,9.553703520540484e-05,-0.08040056021497168,1.3889100397070133,-0.028713945564954685,6,5,0.21707789747491613,0.4451220526469184,1.0,False
2022-03-07,94468.65484847114,0.018667855920338726,0.018834028230966474,0.0001661723106277467,-0.06323361036864049,1.4063452111609434,0.024352831975191447,7,4,0.21918613198180392,0.4451220526469184,1.0,False
2022-03-08,91255.40888132856,-0.03401388505316023,-0.0338453134246538,0.0001685716285064247,-0.09509667466722556,1.376414608683947,0.0471847337944436,7,4,0.2287817694246734,0.4451220526469184,1.0,False
2022-03-09,90725.86594893732,-0.005802866250699331,-0.00568824557408131,0.00011462067661802177,-0.10034770763394481,1.3366199916820631,0.008875895802554101,7,4,0.22777418731961294,0.4451220526469184,1.0,False
2022-03-10,91272.93244461255,0.006029884531310167,0.006331613440983881,0.0003017289096737145,-0.09492290819264888,1.2876160565920407,-0.02947787547428149,6,5,0.22679860744907077,0.4451220526469184,1.0,False
2022-03-11,92134.31602521375,0.009437448294146774,0.009604292959934254,0.00016684466578748052,-0.08638128993650017,1.3251108206888216,-0.0077646662018495405,7,4,0.22631878705941388,0.4451220526469184,1.0,False
2022-03-12,92466.1392445599,0.0036015160654727712,0.003680450096719489,7.893403124671767e-05,-0.08309087747448991,1.3411937924874824,-0.01384922644765707,7,4,0.22513608846170258,0.4451220526469184,1.0,False
2022-03-13,93663.90132077379,0.012953520996977762,0.01303145604860659,7.793505162882663e-05,-0.0712136759035352,1.267973346359964,-0.005567912162722122,7,4,0.22540526259562618,0.4451220526469184,1.0,False
2022-03-14,94515.27607573057,0.009089678552263645,0.009279728128738288,0.00019004957647464414,-0.06277130677375975,1.2866222119739403,-0.015723255025493377,7,4,0.22487850548571073,0.4451220526469184,1.0,False
2022-03-15,95557.5172313224,0.011027224369071605,0.011108321889812794,8.10975207411883e-05,-0.05243627568842211,1.2957644373718438,-0.00760914328731771,7,4,0.22472045896092266,0.4451220526469184,1.0,False
2022-03-16,94396.28076230435,-0.012152225200733969,-0.011826870784179754,0.00032535441655421536,-0.06395128345830269,1.28788884091036,-0.0228700804793614,6,5,0.2248074011873261,0.4451220526469184,1.0,False
2022-03-17,93795.07462715401,-0.006368959987567779,-0.006208727006066713,0.00016023298150106568,-0.06991294028037098,1.340906739279546,-0.014468681802671218,6,5,0.22389270490896063,0.4451220526469184,1.0,False
2022-03-18,93853.81399490984,0.000626252156515949,0.0008297451152891218,0.00020349295877317278,-0.069330471253474,1.3709699291592126,-0.0015485789007786688,5,6,0.22260687094682965,0.4451220526469184,1.0,False
2022-03-19,93975.72264455404,0.0012989205707806067,0.0013865525442897917,8.763197350918502e-05,-0.06812160545798646,1.403840393848367,-0.006143060199032824,5,6,0.22134072874596109,0.4451220526469184,1.0,False
2022-03-20,93068.79986281315,-0.009650607159161316,-0.009587361921394939,6.324523776637736e-05,-0.07711479776382142,1.3333538260839548,0.02184627590744953,6,5,0.2209512493701752,0.4451220526469184,1.0,False
2022-03-21,95269.23145697083,0.023643064027914794,0.023643064027914794,0.0,-0.05529496383693636,1.353246925902571,0.01225891398605461,6,5,0.22494940328338703,0.4451220526469184,1.0,False
2022-03-22,92600.90393049092,-0.028008282271963822,-0.027883184793958588,0.0001250974780052334,-0.08175452915353731,1.3630691044994074,0.001901236244962523,6,5,0.23088913029426472,0.4451220526469184,1.0,False
2022-03-23,93244.01698034369,0.006944997538420448,0.007143506437699841,0.00019850889927939278,-0.07537731661884295,1.263328980583473,0.03932302292187831,7,4,0.2299993184110068,0.4451220526469184,1.0,False
2022-03-24,93717.72534475291,0.005080308418169866,0.005099238597497932,1.8930179328065384e-05,-0.07067994821683078,1.273319839323398,0.01942341603377043,7,4,0.22891108576548944,0.4451220526469184,1.0,False
2022-03-25,92764.49308065297,-0.010171312423486033,-0.010065547602967502,0.00010576482051853194,-0.08013235280492759,1.2965074873231275,0.010861096555422917,6,5,0.228543523243364,0.4451220526469184,1.0,False
2022-03-26,94294.79007774942,0.01649658124866748,0.016512998408284327,1.64171596168479e-05,-0.06495768142495344,1.3012963668186732,-0.02265753621447017,6,5,0.22972398203240713,0.4451220526469184,1.0,False
2022-03-27,93841.28642952157,-0.004809424230691074,-0.0047511225262263975,5.8301704464676626e-05,-0.0694546966086298,1.3013995056375245,0.012465896479087718,7,4,0.22861305570753587,0.4451220526469184,1.0,False
2022-03-28,91260.42317641817,-0.027502428315938774,-0.02738948020353772,0.00011294811240105399,-0.09504695210988444,1.3209127995033847,-0.03369439839391444,6,5,0.23416805093823814,0.4451220526469184,1.0,False
2022-03-29,92370.40750050948,0.012162822453119155,0.012265363087864233,0.00010254063474507827,-0.08404016885998784,1.3209546672064632,0.0014137754347302578,6,5,0.23414748146903558,0.4451220526469184,1.0,False
2022-03-30,93424.1713578483,0.011408024343001918,0.011441656832943894,3.36324899419758e-05,-0.0735908768091306,1.2850161841868473,-0.034367275680228127,6,5,0.23396780350228233,0.4451220526469184,1.0,False
2022-03-31,91967.28015821343,-0.015594371118952271,-0.015547388297257266,4.6982821695004077e-05,-0.08803764448415217,1.2950444679899165,0.04419269785986457,6,5,0.23480140952958245,0.4451220526469184,1.0,False
2022-04-01,91724.3653048134,-0.0026413182273319785,-0.0023597474298395022,0.0002815707974924761,-0.0904464272764167,1.249996369253329,-0.02767909530644902,4,3,0.23351168863205224,0.4451220526469184,1.0,False
2022-04-02,91856.04301777715,0.0014355805300605593,0.0014355805300605593,0.0,-0.08914068987636775,1.2602857357234238,-0.030038842736288485,4,3,0.23218536693894545,0.4451220526469184,1.0,False
2022-04-03,91210.03571108558,-0.007032823159675364,-0.006472823159675364,0.0005600000000000001,-0.0955466023278112,1.2640188061841675,-0.02860326220622786,6,5,0.2312967632920424,0.4451220526469184,1.0,False
2022-04-04,91228.78130324678,0.00020552115800698725,0.00035033884109254496,0.0001448176830855577,-0.09536071801815829,1.358555360860642,0.001279800844299045,7,4,0.22996497698254192,0.4451220526469184,1.0,False
2022-04-05,91148.72197646616,-0.000877566549031341,-0.000877566549031341,0.0,-0.09615459919096528,1.2996078695824984,0.0016301396853915795,7,4,0.22864753660927697,0.4451220526469184,1.0,False
2022-04-06,89116.40284190909,-0.022296737578852612,-0.022263472931306837,3.3264647545775016e-05,-0.11630740290465724,1.2279736661426344,-0.002317736162266687,7,4,0.23186942971938604,0.4451220526469184,1.0,False
2022-04-07,89773.5708248883,0.007374265141121251,0.0073930638345000525,1.879869337880221e-05,-0.10979081939043012,1.2607719331756808,-0.05143648534900527,7,4,0.23102789358918713,0.4451220526469184,1.0,False
2022-04-08,90395.51651384162,0.0069279375125502,0.006942416798542209,1.447928599200908e-05,-0.10362350581406858,1.2265836006585558,-0.023358727240206628,7,4,0.23013486297651575,0.4451220526469184,1.0,False
2022-04-09,91550.46414775788,0.012776603071231159,0.012812105501963243,3.550243073208325e-05,-0.09217085914547331,1.2506051248524015,-0.010997551478937162,7,4,0.23030003310859984,0.4451220526469184,1.0,False
2022-04-10,90197.98939721246,-0.014772997200348364,-0.014772997200348364,0.0,-0.10558221650171197,1.2070824205025996,0.001814554023026077,7,4,0.23096290240665115,0.4451220526469184,1.0,False
2022-04-11,89625.48369125489,-0.006347211393331234,-0.00625567522505335,9.153616827788471e-05,-0.11125927524753043,1.24085108005721,-0.03705995852642088,7,4,0.23000011886059385,0.4451220526469184,1.0,False
2022-04-12,89502.46030287397,-0.0013726384875614656,-0.0013726384875614656,0.0,-0.11247919497178892,1.2789903834817558,-0.04331563375147421,7,4,0.22869268625215805,0.4451220526469184,1.0,False
2022-04-13,89592.04098546915,0.0010008739680681038,0.0010008739680681038,0.0,-0.11159089850191742,1.3225319288743738,-0.04468827223903571,7,4,0.22738474830941988,0.4451220526469184,1.0,False
2022-04-14,89326.22929275504,-0.0029669119018867016,-0.0029669119018867016,0.0,-0.11422673003889654,1.2885087340506556,-0.043687398270967626,7,4,0.22615671208604401,0.4451220526469184,1.0,False
2022-04-15,90030.186521942,0.007880744936404307,0.008035059206463774,0.00015431427005946677,-0.10724617682684844,1.3014522160256767,-0.025061585987245116,7,4,0.22543238309697625,0.4451220526469184,1.0,False
2022-04-16,89652.6755849328,-0.004193159556735915,-0.004156815801139592,3.634375559632371e-05,-0.11098963605229943,1.3474968973202028,-0.06894617763267238,7,4,0.2242983672673799,0.4451220526469184,1.0,False
2022-04-17,89571.41133032416,-0.0009064342372209169,-0.0007587820639318637,0.0001476521732890532,-0.11179546548342585,1.3031541762502008,-0.034349986864719406,7,4,0.22301422659888132,0.4451220526469184,1.0,False
2022-04-18,88543.7925677614,-0.011472619972159237,-0.011289134800970504,0.00018348517118873292,-0.12198549856548307,1.29824691228237,-0.04695874824971377,7,4,0.22297060731468105,0.4451220526469184,1.0,False
2022-04-19,88642.5662732271,0.0011155350657712057,0.0012165956009638707,0.00010106053519266505,-0.1210060426008773,1.313919860333415,-0.03154896003269908,7,4,0.2216981576020227,0.4451220526469184,1.0,False
2022-04-20,88719.94850485415,0.0008729692164884297,0.0008975934063644585,2.4624189876028786e-05,-0.12023870793458863,1.3281173317139496,0.00484504967687735,7,4,0.2204285173384824,0.4451220526469184,1.0,False
2022-04-21,88626.21042082367,-0.0010565615243267996,-0.0009358252878281324,0.00012073623649866723,-0.12116822986637696,1.3179671852272383,-0.043018242712334676,7,4,0.21916961953637762,0.4451220526469184,1.0,False
2022-04-22,89531.5420991821,0.010215168560854077,0.010373591008468314,0.00015842244761423772,-0.1121908151978283,1.3412227947009836,-0.027580055961474392,7,4,0.21890880093751108,0.4451220526469184,1.0,False
2022-04-23,89841.44872374147,0.0034614239551025317,0.003499286957053765,3.786300195123328e-05,-0.10911773121799409,1.3200240472585194,-0.02385755876812945,7,4,0.21776334314710752,0.4451220526469184,1.0,False
2022-04-24,90650.66144625063,0.009007120143369846,0.009024371988237355,1.7251844867508407e-05,-0.10109344758947653,1.3233963926509273,0.004287220856793533,7,4,0.2172931635757293,0.4451220526469184,1.0,False
2022-04-25,90761.85942402175,0.0012266648251327726,0.0014017221776023662,0.00017505735246959353,-0.09999079054055328,1.3931200423526604,0.012496763353611912,7,4,0.21605624629740786,0.4451220526469184,1.0,False
2022-04-26,90329.89982115055,-0.0047592634793119405,-0.004652909424915129,0.0001063540543968113,-0.1042741715021781,1.3704538583669148,-0.018073458668118048,7,4,0.21503277076861324,0.4451220526469184,1.0,False
2022-04-27,90537.11960239231,0.002294033112535942,0.0023593823874328216,6.534927489687982e-05,-0.10221934679185056,1.3989006272125164,-0.0610219906425544,7,4,0.2138458650778679,0.4451220526469184,1.0,False
2022-04-28,91320.70481103029,0.00865485021037997,0.00885045260426464,0.00019560239388466858,-0.09444918971655682,1.341684874990918,-0.06119471723669266,7,4,0.2133514376842738,0.4451220526469184,1.0,False
2022-04-29,90369.54095863315,-0.010415642918715738,-0.010380694214204646,3.4948704511092244e-05,-0.10388108360122282,1.3173950165253074,-0.0024175439022962597,7,4,0.21319198097063452,0.4451220526469184,1.0,False
2022-04-30,88433.8717441958,-0.021419487073895932,-0.021327226856005757,9.226021789017395e-05,-0.12307549114770006,1.3443527417688201,0.00791725810281263,7,4,0.21645372555250356,0.4451220526469184,1.0,False
2022-05-01,88676.75667134026,0.0027465146821462074,0.0028348733275555147,8.835864540930742e-05,-0.12066700510900341,1.394434401756619,0.026309156623868735,7,4,0.2152805060692595,0.4451220526469184,1.0,False
2022-05-02,88133.89900605728,-0.006121758233614269,-0.006043777368644517,7.798086496975203e-05,-0.12605006911056602,1.3743198138776087,0.010715762528968498,7,4,0.21440728527537167,0.4451220526469184,1.0,False
2022-05-03,87344.84931969212,-0.008952851232769494,-0.00888564941452535,6.720181824414357e-05,-0.1338744128267083,1.3489577004549622,-0.002154046547563654,7,4,0.21395911352803362,0.4451220526469184,1.0,False
2022-05-04,87845.13939499405,0.005727757036603546,0.006095311770493078,0.0003675547338895323,-0.12891345590019418,1.3940951422532772,-0.008041906518393871,6,5,0.213049833730865,0.4451220526469184,1.0,False
2022-05-05,87194.6262367881,-0.007405226546239973,-0.007386085628271387,1.9140917968586185e-05,-0.13536404910063446,1.2812386164626421,0.025397573778650845,6,5,0.21236473260128091,0.4451220526469184,1.0,False
2022-05-06,86882.22482945184,-0.0035828057395177466,-0.0035085605356074325,7.42452039103139e-05,-0.13846187174811003,1.3179870753387453,0.018310802342276694,6,5,0.2112690026808766,0.4451220526469184,1.0,False
2022-05-07,85593.66601400464,-0.01483109828249224,-0.014695203012480678,0.00013589527001156267,-0.15123942840232824,1.3751057953534847,0.01897987160174147,5,6,0.21223591153182578,0.4451220526469184,1.0,False
2022-05-08,84869.09987613928,-0.008465184068022215,-0.008437758264307042,2.7425803715173742e-05,-0.1584243428705822,1.38754061817016,0.04346438818236628,5,6,0.21172418403803517,0.4451220526469184,1.0,False
2022-05-09,87793.15985657412,0.0344537644997095,0.0346892670229266,0.00023550252321709818,-0.12942889337115696,1.3920003674428132,0.02493743474093013,5,6,0.2220109550755383,0.4451220526469184,1.0,False
2022-05-10,92668.25654048634,0.05552934524599155,0.055708264071140615,0.00017891882514906883,-0.08108664982997904,1.4065952073553372,0.001056998775190915,4,7,0.24829413857207078,0.4451220526469184,1.0,False
2022-05-11,96632.7688728185,0.042781773180334916,0.04306094496182582,0.00027917178149090296,-0.04177390731062367,1.2139029483466843,0.005658558345021519,5,6,0.26194484782672584,0.4451220526469184,1.0,False
2022-05-12,97032.92579368385,0.004141006467402543,0.004246169106428428,0.00010516263902588481,-0.037805886863563135,1.1415102504091035,-0.00149514226301041,5,6,0.2605741397854724,0.4451220526469184,1.0,False
2022-05-13,97159.39774626115,0.0013033921376977532,0.0015019956068375471,0.00019860346913979393,-0.03655177062156205,1.1300587770539057,-0.021284236564524356,4,7,0.2590870882430081,0.4451220526469184,1.0,False
2022-05-14,95549.7214438221,-0.0165673762886307,-0.016551401018538872,1.5975270091828394e-05,-0.05251357997228968,1.1988539399947216,0.0030395734592109924,4,7,0.259818834301354,0.4451220526469184,1.0,False
2022-05-15,97740.69098183842,0.022930150971758545,0.02304972807458079,0.00011957710282224639,-0.03078757331736323,1.2413512234299546,-0.02329808183081601,4,7,0.26255433072784684,0.4451220526469184,1.0,False
2022-05-16,98626.62875154597,0.009064165198833882,0.009064165198833882,0.0,-0.022002471769149164,1.1492453684955364,-0.0002483537562352478,4,7,0.26170104218986096,0.4451220526469184,1.0,False
2022-05-17,99460.67443780867,0.008456597339079507,0.008456597339079507,0.0,-0.013731940474285841,1.2071030675031962,0.008815811442598673,4,7,0.2607692550935622,0.4451220526469184,1.0,False
2022-05-18,99621.07536633831,0.0016127070265337783,0.0016469799719717286,3.427294543795038e-05,-0.012141379044642969,1.1240915991964433,0.014451116862289365,4,7,0.25928836166112756,0.4451220526469184,1.0,False
2022-05-19,99183.63598840417,-0.004391032483091927,-0.004352438597277396,3.859388581453105e-05,-0.01647909833796027,1.1936285262698956,-0.03903602575792621,4,7,0.25795170262348144,0.4451220526469184,1.0,False
2022-05-20,98791.27820161912,-0.003955872184711311,-0.003941285841063892,1.4586343647418799e-05,-0.020369781315927267,1.175399004099965,-0.022550830573176736,4,7,0.25659388269578964,0.4451220526469184,1.0,False
2022-05-21,99120.2606545818,0.003330075882724008,0.0033506030222281383,2.052713950413009e-05,-0.0171075383506999,1.1718075086655457,0.002832368591659473,4,7,0.2552071118432403,0.4451220526469184,1.0,False
2022-05-22,99006.98577788881,-0.0011428024497204653,-0.0011150321906512116,2.7770259069253853e-05,-0.0182307902636845,1.1691489439040754,-0.033488827056474976,4,7,0.25374801600601715,0.4451220526469184,1.0,False
2022-05-23,98275.86562089794,-0.007384531013105141,-0.0073528136485009644,3.171736460417636e-05,-0.02548069544069399,1.171632952503896,-0.031294797251300605,4,7,0.2527392169708731,0.4451220526469184,1.0,False
2022-05-24,98829.66800892295,0.005635181990269404,0.005650678522704514,1.5496532435110173e-05,-0.019989101806471614,1.2118434425863354,-0.0165097074210728,4,7,0.2515483071995679,0.4451220526469184,1.0,False
2022-05-25,98321.67621061462,-0.0051400739124456835,-0.0051400739124456835,0.0,-0.02502643025818859,1.178589018466019,-0.010859028898368359,4,7,0.2503208379974903,0.4451220526469184,1.0,False
2022-05-26,98696.65608927856,0.0038138068136745343,0.0038464044453215547,3.259763164702032e-05,-0.021308069414754684,1.1332739812600023,0.030568942399215066,4,7,0.2490015726332481,0.4451220526469184,1.0,False
2022-05-27,99566.74293392301,0.008815768224785516,0.008847595144319372,3.1826919533856315e-05,-0.012680148191247234,1.1328428877614514,0.036458199364019186,4,7,0.24822460509805983,0.4451220526469184,1.0,False
2022-05-28,98162.34257526338,-0.014105114993986086,-0.014105114993986086,0.0,-0.02660640823685501,1.1848626703258118,0.045305794508338576,4,7,0.2484790396163685,0.4451220526469184,1.0,False
2022-05-29,99453.01684049948,0.013148364549740875,0.013185552628908666,3.718807916779166e-05,-0.013807874441971664,1.1926606279613106,0.041175103325292894,4,7,0.2485104517966403,0.4451220526469184,1.0,False
2022-05-30,98792.63139336048,-0.006640175111008488,-0.006492593257636205,0.00014758185337228208,-0.020356362848774647,1.181718382645087,0.0012159710507898686,4,7,0.24745292505819202,0.4451220526469184,1.0,False
2022-05-31,98880.18053698148,0.0008861910284828006,0.000976737415289343,9.05463868065424e-05,-0.01948821144642102,1.191679321659217,0.015727002144663632,5,6,0.2460343921566254,0.4451220526469184,1.0,False
2022-06-01,97859.66263720093,-0.010320752796348996,-0.01029431964295194,2.6433153397057042e-05,-0.02960783122998856,1.1218019076721895,-0.021057908150128535,5,6,0.24552842230659166,0.4451220526469184,1.0,False
2022-06-02,98309.1577950232,0.004593262900248242,0.004610437367087317,1.7174466839075252e-05,-0.025150564882485796,1.133905641141102,-0.006817275165830111,5,6,0.24429538299251707,0.4451220526469184,1.0,False
2022-06-03,99173.27588438524,0.00878980258546956,0.00883925135136231,4.9448765892751535e-05,-0.0165818307972463,1.152763903145819,0.010686490713057703,5,6,0.24355421226737628,0.4451220526469184,1.0,False
2022-06-04,99940.12529454999,0.007732419881528689,0.007750827326409205,1.8407444880516315e-05,-0.008977628593846362,1.1547651608267213,0.04582209189372895,5,6,0.2426684679576324,0.4451220526469184,1.0,False
2022-06-05,99622.28270930998,-0.0031803300656591716,-0.003143367470352177,3.69625953069943e-05,-0.012129406837370287,1.1611997712267261,0.062271879579240214,5,6,0.24135866048375554,0.4451220526469184,1.0,False
2022-06-06,101151.34324850953,0.015348579631137664,0.015397164930531951,4.858529939428808e-05,0.0,1.223068338637507,0.041060414383887814,5,6,0.24201763480878735,0.4451220526469184,1.0,False
2022-06-07,100818.32837506138,-0.003292243708815558,-0.003232701591425963,5.9542117389595095e-05,-0.003292243708815554,1.1807282969101576,-0.028602588385001765,5,6,0.24071811998914092,0.4451220526469184,1.0,False
2022-06-08,102442.54002668719,0.016110281511348547,0.01614638841957121,3.610690822266272e-05,0.0,1.21452559407308,0.01974600748451899,6,6,0.2415941879056374,0.4451220526469184,1.0,False
2022-06-09,103389.99255540794,0.009248623945422852,0.009338948916245881,9.03249708230297e-05,0.0,1.189267390550051,0.006767539181384244,6,6,0.24094801273029814,0.4451220526469184,1.0,False
2022-06-10,102548.55737243194,-0.008138458686173685,-0.008107835856579402,3.0622829594282795e-05,-0.00813845868617374,1.1397907527173257,0.01865198673749166,6,6,0.24013911768454158,0.4451220526469184,1.0,False
2022-06-11,102796.72964621031,0.002420046465179179,0.0026441374814561444,0.0002240910162769654,-0.00573810766917011,1.2663403280161636,0.017064479530309595,6,6,0.23880743164960697,0.4451220526469184,1.0,False
2022-06-12,101733.6119910546,-0.010341940437352334,-0.010244831403292964,9.710903405936963e-05,-0.01602070493878474,1.1963622214158613,0.06673015606523683,6,6,0.23837440077780572,0.4451220526469184,1.0,False
2022-06-13,104534.2405184301,0.027529038560252447,0.027655379281564113,0.00012634072131166736,0.0,1.2472502614887693,-0.02976007718837541,7,5,0.24361215718816398,0.4451220526469184,1.0,False
2022-06-14,106638.17435302692,0.02012674339204555,0.020351918164011818,0.0002251747719662674,0.0,1.20503068351617,0.03925487069067217,7,5,0.24568984652214226,0.4451220526469184,1.0,False
2022-06-15,107842.03496748224,0.011289208782494,0.011696471255145321,0.0004072624726513209,0.0,1.2457389652055195,-0.0246872846145468,7,5,0.2453659921788127,0.4451220526469184,1.0,False
2022-06-16,108434.26333935434,0.005491628306630877,0.005641444847134361,0.00014981654050348368,0.0,1.2249561460484302,0.03963128323171246,7,5,0.24421178635623225,0.4451220526469184,1.0,False
